Longitude,Latitude,YEAR,Date_Time,SEASON,STAGE,R6TFU,AVAILABLE,Trip_id,variable,value
-7.142648,-16.046706,2017,09/12/2017 08:59,HOT,INCUBATING,1,0,9811,Rainmm,0.106
-7.148802,-16.003019,2017,09/12/2017 10:59,HOT,INCUBATING,1,0,9811,Rainmm,0.118
-6.91376,-15.381739,2017,09/12/2017 16:59,HOT,INCUBATING,1,0,9811,Rainmm,0
-6.828519,-15.286677,2017,09/12/2017 18:59,HOT,INCUBATING,1,0,9811,Rainmm,0
-7.220843,-15.907299,2017,10/12/2017 06:59,HOT,INCUBATING,1,0,9811,Rainmm,0.0187
-7.217438,-15.903372,2017,10/12/2017 08:59,HOT,INCUBATING,1,0,9811,Rainmm,0.0379
-6.257581,-15.574124,2017,11/12/2017 12:59,HOT,INCUBATING,1,0,9811,Rainmm,0.144
-5.721742,-15.089327,2017,11/12/2017 18:59,HOT,INCUBATING,1,0,9811,Rainmm,0.134
-5.664698,-15.113932,2017,11/12/2017 20:59,HOT,INCUBATING,1,0,9811,Rainmm,0.2
-5.883633,-15.876319,2017,12/12/2017 02:59,HOT,INCUBATING,1,0,9811,Rainmm,0.153
-5.847469,-14.343059,2017,16/12/2017 14:59,HOT,INCUBATING,1,0,9812,Rainmm,5.55e-05
-5.846607,-14.231834,2017,16/12/2017 16:59,HOT,INCUBATING,1,0,9812,Rainmm,0
-7.373206,-15.889999,2017,17/12/2017 08:59,HOT,INCUBATING,1,0,9812,Rainmm,0.0798
-7.327822,-15.707097,2017,17/12/2017 12:59,HOT,INCUBATING,1,0,9812,Rainmm,0.163
-7.241008,-15.442269,2017,17/12/2017 14:59,HOT,INCUBATING,1,0,9812,Rainmm,0.151
-7.237868,-15.33446,2017,17/12/2017 16:59,HOT,INCUBATING,1,0,9812,Rainmm,0.222
-7.074027,-14.855272,2017,17/12/2017 20:59,HOT,INCUBATING,1,0,9812,Rainmm,0.219
-7.110367,-14.87011,2017,17/12/2017 22:59,HOT,INCUBATING,1,0,9812,Rainmm,0.272
-7.042642,-14.731521,2017,18/12/2017 02:59,HOT,INCUBATING,1,0,9812,Rainmm,0.169
-7.42971,-15.214592,2017,18/12/2017 12:59,HOT,INCUBATING,1,0,9812,Rainmm,0.511
-7.330416,-15.053276,2017,18/12/2017 14:59,HOT,INCUBATING,1,0,9812,Rainmm,0.00381
-7.255514,-14.953285,2017,18/12/2017 17:00,HOT,INCUBATING,1,0,9812,Rainmm,0.0213
-7.190962,-14.893183,2017,18/12/2017 18:59,HOT,INCUBATING,1,0,9812,Rainmm,0.0627
-6.977418,-14.586361,2017,19/12/2017 00:59,HOT,INCUBATING,1,0,9812,Rainmm,0.139
-7.043045,-14.696723,2017,19/12/2017 02:59,HOT,INCUBATING,1,0,9812,Rainmm,0.128
-7.136737,-14.905681,2017,19/12/2017 04:59,HOT,INCUBATING,1,0,9812,Rainmm,0.196
-7.196929,-15.171781,2017,19/12/2017 08:59,HOT,INCUBATING,1,0,9812,Rainmm,0.252
-7.210752,-15.319225,2017,19/12/2017 10:59,HOT,INCUBATING,1,0,9812,Rainmm,0.237
-7.197854,-15.411255,2017,19/12/2017 12:59,HOT,INCUBATING,1,0,9812,Rainmm,0.151
-7.167868,-15.495793,2017,19/12/2017 14:59,HOT,INCUBATING,1,0,9812,Rainmm,5.93e-05
-7.154209,-15.599548,2017,19/12/2017 16:59,HOT,INCUBATING,1,0,9812,Rainmm,0
-6.966828,-15.580634,2017,19/12/2017 18:59,HOT,INCUBATING,1,0,9812,Rainmm,0.0141
-5.822267,-15.962938,2017,20/12/2017 08:59,HOT,INCUBATING,1,0,9812,Rainmm,0.173
-5.749591,-15.820931,2017,20/12/2017 10:59,HOT,INCUBATING,1,0,9812,Rainmm,0.208
-5.765389,-15.852939,2017,20/12/2017 12:59,HOT,INCUBATING,1,0,9812,Rainmm,0.143
-5.803539,-15.927047,2017,20/12/2017 14:59,HOT,INCUBATING,1,0,9812,Rainmm,0.000114
-6.017191,-15.98769,2017,11/12/2017 05:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0792
-5.866136,-15.816605,2017,11/12/2017 07:29,HOT,INCUBATING,1,0,9831,Rainmm,0.132
-5.781116,-15.710945,2017,11/12/2017 09:29,HOT,INCUBATING,1,0,9831,Rainmm,0.186
-5.78265,-15.711318,2017,11/12/2017 11:29,HOT,INCUBATING,1,0,9831,Rainmm,0.237
-5.78419,-15.706646,2017,11/12/2017 13:29,HOT,INCUBATING,1,0,9831,Rainmm,0.125
-5.655373,-15.577702,2017,11/12/2017 15:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0158
-5.529623,-15.484784,2017,11/12/2017 17:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0819
-5.55962,-15.502283,2017,11/12/2017 19:29,HOT,INCUBATING,1,0,9831,Rainmm,0.141
-5.585175,-15.592835,2017,11/12/2017 21:29,HOT,INCUBATING,1,0,9831,Rainmm,0.207
-5.601893,-15.732929,2017,12/12/2017 01:29,HOT,INCUBATING,1,0,9831,Rainmm,0.239
-5.426721,-15.663973,2017,12/12/2017 03:29,HOT,INCUBATING,1,0,9831,Rainmm,0.177
-5.308888,-15.628577,2017,12/12/2017 05:29,HOT,INCUBATING,1,0,9831,Rainmm,0.284
-5.397416,-15.812843,2017,12/12/2017 07:29,HOT,INCUBATING,1,0,9831,Rainmm,0.372
-5.472515,-15.936732,2017,12/12/2017 09:29,HOT,INCUBATING,1,0,9831,Rainmm,0.447
-5.264905,-15.546714,2017,12/12/2017 13:29,HOT,INCUBATING,1,0,9831,Rainmm,0.288
-5.179822,-15.524876,2017,12/12/2017 15:29,HOT,INCUBATING,1,0,9831,Rainmm,0.051
-5.160103,-15.62245,2017,12/12/2017 17:29,HOT,INCUBATING,1,0,9831,Rainmm,0.117
-4.971024,-15.610856,2017,12/12/2017 21:29,HOT,INCUBATING,1,0,9831,Rainmm,0.263
-4.88463,-15.636639,2017,12/12/2017 23:29,HOT,INCUBATING,1,0,9831,Rainmm,0.365
-4.88273,-15.645009,2017,13/12/2017 01:29,HOT,INCUBATING,1,0,9831,Rainmm,0.261
-4.892318,-15.805465,2017,13/12/2017 03:29,HOT,INCUBATING,1,0,9831,Rainmm,0.158
-5.046392,-16.230901,2017,13/12/2017 07:29,HOT,INCUBATING,1,0,9831,Rainmm,0.349
-5.067125,-16.353294,2017,13/12/2017 09:29,HOT,INCUBATING,1,0,9831,Rainmm,0.417
-5.089597,-16.421217,2017,13/12/2017 11:29,HOT,INCUBATING,1,0,9831,Rainmm,0.473
-5.13112,-16.464827,2017,13/12/2017 13:29,HOT,INCUBATING,1,0,9831,Rainmm,0.25
-5.092684,-16.435123,2017,13/12/2017 15:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0234
-5.110515,-16.548653,2017,13/12/2017 17:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0651
-5.393857,-18.216627,2017,14/12/2017 05:29,HOT,INCUBATING,1,0,9831,Rainmm,0.129
-5.347264,-18.255694,2017,14/12/2017 07:29,HOT,INCUBATING,1,0,9831,Rainmm,0.183
-5.351587,-18.24725,2017,14/12/2017 09:29,HOT,INCUBATING,1,0,9831,Rainmm,0.224
-5.376057,-18.466534,2017,14/12/2017 11:29,HOT,INCUBATING,1,0,9831,Rainmm,0.249
-5.380653,-18.46574,2017,14/12/2017 13:29,HOT,INCUBATING,1,0,9831,Rainmm,0.126
-5.286414,-18.308584,2017,14/12/2017 15:29,HOT,INCUBATING,1,0,9831,Rainmm,-1.36e-08
-5.351984,-18.278737,2017,14/12/2017 19:29,HOT,INCUBATING,1,0,9831,Rainmm,0.00326
-5.340665,-18.259696,2017,14/12/2017 21:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0189
-5.343349,-18.288607,2017,14/12/2017 23:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0664
-5.334501,-18.274792,2017,15/12/2017 01:29,HOT,INCUBATING,1,0,9831,Rainmm,0.0405
-5.327811,-18.277119,2017,15/12/2017 03:29,HOT,INCUBATING,1,0,9831,Rainmm,0
-5.342474,-18.284312,2017,15/12/2017 05:29,HOT,INCUBATING,1,0,9831,Rainmm,0
-5.913319,-17.44243,2017,12/12/2017 06:59,HOT,INCUBATING,1,0,9841,Rainmm,0.29
-6.353454,-18.739913,2017,12/12/2017 16:59,HOT,INCUBATING,1,0,9841,Rainmm,0.0324
-6.38938,-20.597894,2017,13/12/2017 06:59,HOT,INCUBATING,1,0,9841,Rainmm,0.258
-5.748841,-22.441268,2017,14/12/2017 06:59,HOT,INCUBATING,1,0,9841,Rainmm,0.119
-5.762136,-22.508537,2017,14/12/2017 08:59,HOT,INCUBATING,1,0,9841,Rainmm,0.15
-5.790807,-23.754019,2017,14/12/2017 18:59,HOT,INCUBATING,1,0,9841,Rainmm,0.0698
-5.525996,-22.954326,2017,15/12/2017 00:59,HOT,INCUBATING,1,0,9841,Rainmm,0.103
-5.563385,-22.850299,2017,15/12/2017 02:59,HOT,INCUBATING,1,0,9841,Rainmm,0.000141
-5.872079,-22.609409,2017,15/12/2017 06:59,HOT,INCUBATING,1,0,9841,Rainmm,0.0711
-5.875072,-22.484727,2017,15/12/2017 08:59,HOT,INCUBATING,1,0,9841,Rainmm,0.102
-5.875366,-22.477437,2017,15/12/2017 10:59,HOT,INCUBATING,1,0,9841,Rainmm,0.107
-5.891943,-22.47017,2017,15/12/2017 12:59,HOT,INCUBATING,1,0,9841,Rainmm,0.0752
-5.833279,-16.003142,2017,16/12/2017 22:59,HOT,INCUBATING,1,0,9841,Rainmm,0
-8.077887,-21.134039,2017,18/12/2017 16:59,HOT,INCUBATING,1,0,9891,Rainmm,0.022
-8.287193,-21.931615,2017,18/12/2017 22:59,HOT,INCUBATING,1,0,9891,Rainmm,0.231
-8.267846,-22.064758,2017,19/12/2017 00:59,HOT,INCUBATING,1,0,9891,Rainmm,0.227
-8.263533,-22.161236,2017,19/12/2017 02:59,HOT,INCUBATING,1,0,9891,Rainmm,0.136
-8.274503,-22.155199,2017,19/12/2017 04:59,HOT,INCUBATING,1,0,9891,Rainmm,0.16
-8.280365,-22.139061,2017,19/12/2017 06:59,HOT,INCUBATING,1,0,9891,Rainmm,0.218
-8.236125,-22.132512,2017,19/12/2017 08:59,HOT,INCUBATING,1,0,9891,Rainmm,0.315
-8.355311,-22.116072,2017,19/12/2017 10:59,HOT,INCUBATING,1,0,9891,Rainmm,0.373
-8.37847,-22.234667,2017,19/12/2017 12:59,HOT,INCUBATING,1,0,9891,Rainmm,0.267
-8.455628,-22.597484,2017,19/12/2017 14:59,HOT,INCUBATING,1,0,9891,Rainmm,6.85e-05
-8.484537,-22.66661,2017,19/12/2017 17:00,HOT,INCUBATING,1,0,9891,Rainmm,0.0549
-8.348474,-22.555292,2017,19/12/2017 18:59,HOT,INCUBATING,1,0,9891,Rainmm,0.0937
-7.417485,-21.520888,2017,20/12/2017 04:59,HOT,INCUBATING,1,0,9891,Rainmm,0.00933
-7.426382,-21.505394,2017,20/12/2017 06:59,HOT,INCUBATING,1,0,9891,Rainmm,0.0622
-6.923039,-20.488037,2017,20/12/2017 12:59,HOT,INCUBATING,1,0,9891,Rainmm,0.135
-6.919055,-20.490133,2017,20/12/2017 14:59,HOT,INCUBATING,1,0,9891,Rainmm,3.75e-05
-4.950129,-15.947996,2018,08/06/2018 09:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.0292
-4.841353,-15.944921,2018,08/06/2018 10:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.0233
-4.835856,-15.946951,2018,08/06/2018 11:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.0239
-1.899411,-16.313089,2018,09/06/2018 11:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.0897
-1.879242,-16.351972,2018,09/06/2018 12:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.0603
-1.591447,-16.699161,2018,09/06/2018 17:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-1.533719,-16.73576,2018,09/06/2018 18:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-0.986258,-16.892651,2018,10/06/2018 01:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.00687
-0.96445,-16.944827,2018,10/06/2018 02:59,COOL,CHICK_REARING,1,0,10605,Rainmm,7.09e-06
-0.648374,-17.137775,2018,10/06/2018 07:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.0843
-0.632555,-17.1962,2018,10/06/2018 08:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.102
-0.682349,-17.201444,2018,10/06/2018 10:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0.104
-2.886968,-18.260869,2018,10/06/2018 23:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-2.89402,-18.266446,2018,11/06/2018 00:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-2.90073,-18.267093,2018,11/06/2018 01:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-2.905755,-18.267143,2018,11/06/2018 02:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-2.91213,-18.265291,2018,11/06/2018 03:59,COOL,CHICK_REARING,1,0,10605,Rainmm,0
-4.717991,-16.852354,2018,12/06/2018 10:59,COOL,CHICK_REARING,1,0,10607,Rainmm,0
-4.656906,-16.850986,2018,12/06/2018 11:59,COOL,CHICK_REARING,1,0,10607,Rainmm,0
-3.29467,-17.760065,2018,12/06/2018 21:59,COOL,CHICK_REARING,1,0,10607,Rainmm,0
-3.295638,-17.757545,2018,12/06/2018 22:59,COOL,CHICK_REARING,1,0,10607,Rainmm,0
-3.297279,-17.753265,2018,12/06/2018 23:59,COOL,CHICK_REARING,1,0,10607,Rainmm,0
-3.296221,-17.75019,2018,13/06/2018 00:59,COOL,CHICK_REARING,1,0,10607,Rainmm,0
-6.008524,-16.024182,2018,13/06/2018 21:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0196
-6.054614,-16.043011,2018,13/06/2018 22:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0214
-6.320981,-16.275219,2018,14/06/2018 00:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0288
-6.295613,-16.328416,2018,14/06/2018 01:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0157
-5.805381,-16.718746,2018,14/06/2018 07:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0122
-5.798796,-16.706309,2018,14/06/2018 08:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0115
-5.886221,-16.704216,2018,14/06/2018 09:59,COOL,CHICK_REARING,1,0,10608,Rainmm,0.0132
-3.960632,-17.15725,2018,07/06/2018 11:00,COOL,INCUBATING,1,0,10612,Rainmm,0
-3.912148,-17.249581,2018,07/06/2018 12:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-2.918376,-19.430461,2018,08/06/2018 04:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-2.913548,-19.428278,2018,08/06/2018 06:59,COOL,INCUBATING,1,0,10612,Rainmm,0.0132
-1.114154,-20.429162,2018,09/06/2018 04:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-1.19492,-20.581393,2018,09/06/2018 08:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-1.286074,-21.051655,2018,09/06/2018 12:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-1.254784,-21.129863,2018,09/06/2018 14:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.68185,-20.613311,2018,09/06/2018 20:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.610926,-20.561095,2018,09/06/2018 22:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.868296,-20.833125,2018,10/06/2018 00:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.875684,-20.697343,2018,10/06/2018 02:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.83307,-20.558999,2018,10/06/2018 04:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.829649,-20.461753,2018,10/06/2018 06:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-0.849765,-20.415837,2018,10/06/2018 08:59,COOL,INCUBATING,1,0,10612,Rainmm,0
-1.326354,-20.795969,2018,10/06/2018 14:59,COOL,INCUBATING,1,0,10612,Rainmm,0
2.975495,-19.930027,2018,13/06/2018 00:00,COOL,INCUBATING,1,0,10622,Rainmm,0
3.03139,-20.02441,2018,13/06/2018 02:00,COOL,INCUBATING,1,0,10622,Rainmm,0
3.044006,-20.197864,2018,13/06/2018 04:00,COOL,INCUBATING,1,0,10622,Rainmm,0
2.473728,-20.638518,2018,13/06/2018 10:00,COOL,INCUBATING,1,0,10622,Rainmm,0
2.454917,-20.650012,2018,13/06/2018 12:00,COOL,INCUBATING,1,0,10622,Rainmm,0
2.41511,-20.658978,2018,13/06/2018 14:00,COOL,INCUBATING,1,0,10622,Rainmm,0
2.341366,-19.68714,2018,13/06/2018 20:00,COOL,INCUBATING,1,0,10622,Rainmm,0
2.204609,-19.648763,2018,13/06/2018 22:00,COOL,INCUBATING,1,0,10622,Rainmm,0
2.151538,-19.474538,2018,14/06/2018 00:00,COOL,INCUBATING,1,0,10622,Rainmm,0
-6.006233,-16.591543,2018,10/06/2018 04:00,COOL,INCUBATING,1,0,10631,Rainmm,0
-5.914884,-16.708153,2018,10/06/2018 06:00,COOL,INCUBATING,1,0,10631,Rainmm,0.00937
-5.893133,-16.806628,2018,10/06/2018 08:00,COOL,INCUBATING,1,0,10631,Rainmm,0.0352
-5.811543,-16.709241,2018,10/06/2018 10:00,COOL,INCUBATING,1,0,10631,Rainmm,0.0599
-5.71069,-16.584073,2018,10/06/2018 12:00,COOL,INCUBATING,1,0,10631,Rainmm,0.0743
-5.677403,-16.530678,2018,10/06/2018 14:00,COOL,INCUBATING,1,0,10631,Rainmm,0.0456
-5.600296,-16.40308,2018,10/06/2018 16:00,COOL,INCUBATING,1,0,10631,Rainmm,0.0436
-3.674135,-17.814618,2018,12/06/2018 09:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-3.684839,-17.810557,2018,12/06/2018 11:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-1.728155,-19.898074,2018,13/06/2018 03:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-1.616759,-19.973141,2018,13/06/2018 05:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.862917,-19.707667,2018,13/06/2018 11:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.773956,-19.652846,2018,13/06/2018 13:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.75559,-19.617947,2018,13/06/2018 15:46,COOL,INCUBATING,1,0,10681,Rainmm,1.57e-05
1.651442,-19.979645,2018,14/06/2018 09:46,COOL,INCUBATING,1,0,10681,Rainmm,0.191
1.616922,-19.975126,2018,14/06/2018 11:46,COOL,INCUBATING,1,0,10681,Rainmm,0.199
1.568089,-19.972651,2018,14/06/2018 13:46,COOL,INCUBATING,1,0,10681,Rainmm,0.0805
1.384941,-19.978102,2018,14/06/2018 15:46,COOL,INCUBATING,1,0,10681,Rainmm,0
1.20257,-20.03807,2018,14/06/2018 17:46,COOL,INCUBATING,1,0,10681,Rainmm,0
1.14513,-20.136796,2018,14/06/2018 19:46,COOL,INCUBATING,1,0,10681,Rainmm,0
1.142312,-20.178344,2018,14/06/2018 21:46,COOL,INCUBATING,1,0,10681,Rainmm,0
1.331283,-20.078322,2018,14/06/2018 23:46,COOL,INCUBATING,1,0,10681,Rainmm,0
1.28198,-20.135138,2018,15/06/2018 01:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.193513,-20.61664,2018,15/06/2018 11:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.294882,-20.624098,2018,15/06/2018 13:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.290238,-20.248141,2018,15/06/2018 19:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-0.343654,-20.144707,2018,15/06/2018 21:46,COOL,INCUBATING,1,0,10681,Rainmm,0
-7.006514,-22.090587,2018,17/11/2018 23:31,HOT,INCUBATING,1,0,10761,Rainmm,0.105
-6.778779,-22.252764,2018,18/11/2018 03:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0601
-5.929708,-21.276441,2018,18/11/2018 15:31,HOT,INCUBATING,1,0,10761,Rainmm,0.00112
-5.691247,-21.126043,2018,18/11/2018 19:31,HOT,INCUBATING,1,0,10761,Rainmm,0.00304
-5.000832,-20.658925,2018,19/11/2018 03:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0191
-4.876833,-20.407908,2018,19/11/2018 07:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0284
-5.281641,-20.727088,2018,19/11/2018 19:31,HOT,INCUBATING,1,0,10761,Rainmm,0.00753
-5.256576,-20.587291,2018,19/11/2018 23:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0126
-5.259305,-20.569787,2018,20/11/2018 03:31,HOT,INCUBATING,1,0,10761,Rainmm,0.00475
-5.187945,-20.524665,2018,20/11/2018 07:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0126
-5.048857,-20.199601,2018,20/11/2018 11:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0412
-5.004858,-20.020698,2018,20/11/2018 15:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0192
-4.988072,-20.253431,2018,21/11/2018 07:31,HOT,INCUBATING,1,0,10761,Rainmm,0.151
-5.065156,-20.253768,2018,21/11/2018 11:31,HOT,INCUBATING,1,0,10761,Rainmm,0.228
-5.160011,-20.459503,2018,21/11/2018 15:31,HOT,INCUBATING,1,0,10761,Rainmm,0.0556
-5.37782,-20.642955,2018,21/11/2018 19:31,HOT,INCUBATING,1,0,10761,Rainmm,0.125
-5.542026,-16.908341,2018,22/11/2018 15:30,HOT,INCUBATING,1,0,10761,Rainmm,0.00346
-9.459558,-15.786087,2018,18/11/2018 16:31,HOT,INCUBATING,1,0,10783,Rainmm,0.00144
-10.855485,-15.889114,2018,19/11/2018 06:31,HOT,INCUBATING,1,0,10783,Rainmm,0.163
-10.831643,-15.774586,2018,19/11/2018 08:31,HOT,INCUBATING,1,0,10783,Rainmm,0.236
-10.604201,-13.951343,2018,20/11/2018 02:31,HOT,INCUBATING,1,0,10783,Rainmm,0.199
-10.606015,-14.027841,2018,20/11/2018 04:31,HOT,INCUBATING,1,0,10783,Rainmm,0.206
-10.696183,-14.456099,2018,20/11/2018 10:31,HOT,INCUBATING,1,0,10783,Rainmm,0.347
-10.767922,-14.539332,2018,20/11/2018 12:31,HOT,INCUBATING,1,0,10783,Rainmm,0.324
-10.754962,-14.515896,2018,20/11/2018 14:31,HOT,INCUBATING,1,0,10783,Rainmm,0.11
-10.610101,-14.163609,2018,21/11/2018 00:31,HOT,INCUBATING,1,0,10783,Rainmm,0.144
-10.680431,-14.23418,2018,21/11/2018 02:31,HOT,INCUBATING,1,0,10783,Rainmm,0.113
-10.697499,-14.28727,2018,21/11/2018 04:31,HOT,INCUBATING,1,0,10783,Rainmm,0.171
-10.632377,-14.36258,2018,21/11/2018 06:31,HOT,INCUBATING,1,0,10783,Rainmm,0.253
-10.535428,-14.424291,2018,21/11/2018 10:31,HOT,INCUBATING,1,0,10783,Rainmm,0.376
-10.519944,-14.433185,2018,21/11/2018 12:31,HOT,INCUBATING,1,0,10783,Rainmm,0.345
-9.189699,-13.213559,2018,22/11/2018 04:31,HOT,INCUBATING,1,0,10783,Rainmm,0.222
-9.057139,-13.20951,2018,22/11/2018 06:31,HOT,INCUBATING,1,0,10783,Rainmm,0.341
-9.037392,-14.053066,2018,22/11/2018 12:31,HOT,INCUBATING,1,0,10783,Rainmm,0.424
-8.99306,-14.005818,2018,22/11/2018 14:31,HOT,INCUBATING,1,0,10783,Rainmm,0.129
-8.91632,-14.094608,2018,22/11/2018 16:31,HOT,INCUBATING,1,0,10783,Rainmm,0.104
-8.80818,-14.175911,2018,22/11/2018 18:31,HOT,INCUBATING,1,0,10783,Rainmm,0.177
-8.724703,-14.28611,2018,22/11/2018 20:31,HOT,INCUBATING,1,0,10783,Rainmm,0.273
-8.660456,-14.37566,2018,22/11/2018 22:31,HOT,INCUBATING,1,0,10783,Rainmm,0.352
-8.636972,-14.547249,2018,23/11/2018 00:31,HOT,INCUBATING,1,0,10783,Rainmm,0.327
-8.530012,-14.575349,2018,23/11/2018 02:31,HOT,INCUBATING,1,0,10783,Rainmm,0.118
-8.457055,-14.70213,2018,23/11/2018 04:31,HOT,INCUBATING,1,0,10783,Rainmm,0.101
-8.017474,-15.014308,2018,23/11/2018 10:31,HOT,INCUBATING,1,0,10783,Rainmm,0.254
-7.935337,-15.137469,2018,23/11/2018 12:31,HOT,INCUBATING,1,0,10783,Rainmm,0.239
-7.749738,-15.089539,2018,23/11/2018 14:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0613
-7.619491,-15.042669,2018,23/11/2018 16:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0367
-7.089469,-14.946187,2018,24/11/2018 00:31,HOT,INCUBATING,1,0,10783,Rainmm,0.134
-7.014913,-14.919947,2018,24/11/2018 02:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0482
-7.084977,-15.133845,2018,24/11/2018 04:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0382
-7.115469,-15.304176,2018,24/11/2018 06:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0434
-7.035574,-15.411162,2018,24/11/2018 08:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0393
-6.88763,-15.437407,2018,24/11/2018 10:31,HOT,INCUBATING,1,0,10783,Rainmm,0.0388
-6.421851,-16.839868,2018,17/11/2018 08:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0724
-6.465944,-16.90225,2018,17/11/2018 10:00,HOT,INCUBATING,1,0,10801,Rainmm,0.113
-6.638238,-17.139801,2018,17/11/2018 12:00,HOT,INCUBATING,1,0,10801,Rainmm,0.175
-6.554067,-17.194301,2018,17/11/2018 14:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0673
-6.600946,-17.303845,2018,17/11/2018 16:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0172
-7.711232,-19.519184,2018,18/11/2018 10:00,HOT,INCUBATING,1,0,10801,Rainmm,0.211
-7.728167,-19.547134,2018,18/11/2018 12:00,HOT,INCUBATING,1,0,10801,Rainmm,0.221
-7.744108,-19.608514,2018,18/11/2018 14:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0743
-7.709513,-19.646985,2018,18/11/2018 16:00,HOT,INCUBATING,1,0,10801,Rainmm,0.00352
-7.565764,-19.680033,2018,18/11/2018 18:00,HOT,INCUBATING,1,0,10801,Rainmm,0.00843
-7.451673,-19.654949,2018,18/11/2018 20:00,HOT,INCUBATING,1,0,10801,Rainmm,0.029
-7.688856,-20.286877,2018,19/11/2018 02:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0359
-7.744001,-20.488767,2018,19/11/2018 04:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0211
-7.729015,-20.500362,2018,19/11/2018 06:00,HOT,INCUBATING,1,0,10801,Rainmm,0.022
-7.676393,-20.444359,2018,19/11/2018 08:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0238
-7.679089,-20.448184,2018,19/11/2018 10:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0234
-8.064883,-21.091304,2018,19/11/2018 16:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0206
-8.068178,-21.150095,2018,19/11/2018 18:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0322
-8.103514,-21.258673,2018,19/11/2018 20:00,HOT,INCUBATING,1,0,10801,Rainmm,0.0448
